horse_id;horsename;horsenumber;weight;draw;sex;saddle;dam;damby;colour;equipment;equipmentshoes;equipmentheadgear;equipmenttongue;gelded;owner;race_num;raceprogramcode;racedate;race_date_time;month;horse_ref;lengthsbehind;meritrating;race_name;race_description;race_surface;race_class;race_distance;result_pos1;result_pos2;result_pos3;result_pos4;finish_position;jockey_name;venue;last_month_runs;ltwo_month_runs;last_month_wins;last_two_month_wins;perc_win_one_month;perc_win_ltwo_month;last_month_seconds;last_two_month_second;perc_sec_lone_month;perc_sec_ltwo_month;last_month_third;last_two_month_third;perc_third_lone_month;perc_third_ltwo_month;last_month_FOURTH;last_two_month_FOURTH;perc_fourth_lone_month;perc_forth_ltwo_month;Last_month_Tfour_positions;Last_two_month_Tfour_positions;perc_topfor_lone_month;perc_topfor_ltwo_month;trainercurrent;T_ltwo_month_runs;T_perc_win_ltwo_month;T_perc_sec_ltwo_month;T_perc_third_ltwo_month;T_perc_forth_ltwo_month;T_perc_topfor_ltwo_month;breeder;B_venue;B_ltwo_month_runs;B_perc_win_ltwo_month;B_perc_sec_ltwo_month;B_perc_third_ltwo_month;B_perc_forth_ltwo_month;B_perc_topfor_ltwo_month;hj_ltwo_month_runs;hj_ltwo_month_top4;hj_ltwo_month_top3;hj_ltwo_month_top2;hj_ltwo_month_wins;h_ltwo_month_runs;h_ltwo_month_top4;h_ltwo_month_top3;h_ltwo_month_top2;h_ltwo_month_wins;target_win;0;1
372752;MADISON VALLEY;7;54;7;C;7;Valdovino;Al Mufti (USA);b;AB  ;NA;B;NA;NULL;Mr Sid Moodley;7;WGR;2024/07/28 12:05;2024/07/28 12:05;7;228409;2.30;94;WORLD POOL GOLD CUP (Grade 3);Open;Turf;A;3200;3;15;12;11;10;K A Brewer;Hollywoodbets Greyville;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Frank Robinson;0;0;0;0;0;0;Clifton Stud;Hollywoodbets Greyville;24;16.6666666666667;12.5;8.33333333333333;8.33333333333333;45.8333333333333;0;0;0;0;0;2;1;1;1;1;0;0.924;0.076
372753;BARATHEON;8;54;8;G;8;Pure Class;Jet Master;b;A   ;NA;NA;NA;NULL;Mrs N Botha, Messrs M B Bloemstein, R C M Caris, Dev Naidoo, B R Nel &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372754;FUTURE PEARL;6;59.5;6;G;6;Arabian Pearl;Al Mufti (USA);b;A t ;NA;NA;t;NULL;Mr A R &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372755;BREEZE OVER;2;54;2;G;2;Lebombo Breeze (USA);Giant&#39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372756;RAISEAHALLELUJAH;13;54;13;G;13;Flo Jo;Black Minnaloushe (USA);b;A   ;NA;NA;NA;NULL;Messrs L M Nestadt, C R Millinger &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372757;ONE WAY TRAFFIC;1;56.5;1;G;1;Careful Hiker;Spectrum (IRE);b;A   ;NA;NA;NA;NULL;Mr N Jonsson &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372758;NEBRAAS;5;55.5;5;G;5;Noor Dubai;Archipenko (USA);b;ABt ;NA;B;t;NULL;Messrs Jarryd Lahoud, J R Blumberg, Gary Citron, Larry Pogir, S Poriazis, A Lahoud, Mrs B M A Lahoud &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372759;ARAGOSTA;10;58.5;10;G;10;Miss Galidora (IRE);Galileo (IRE);b;ABt ;NA;B;t;NULL;Messrs M F de Kock, M Makepeace, L M Nestadt, J R van der Linden &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372760;SON OF RAJ;4;59.5;4;G;4;Freudiana;Black Minnaloushe (USA);ch;AB  ;NA;B;NA;NULL;Mr Steven Chetty;7;WGR;2024/07/28 12:05;2024/07/28 12:05;7;253129;8.60;119;WORLD POOL GOLD CUP (Grade 3);Open;Turf;A;3200;3;15;12;11;10;C Habib;Hollywoodbets Greyville;24;46;1;3;4.16666666666667;6.52173913043478;1;27;4.16666666666667;8.69565217391304;2;3;8.33333333333333;6.52173913043478;5;7;20.8333333333333;15.2173913043478;9;17;37.5;36.9565217391304;Tony Peter;0;0;0;0;0;0;Mr Steven Chetty;Hollywoodbets Greyville;0;0;0;0;0;0;1;1;1;0;0;1;1;1;0;0;0;0.748;0.252
372761;MASTER FUEGO;9;54;9;G;9;Umlilo;Fort Wood (USA);b;A   ;NA;NA;NA;NULL;Alac (Pty) Ltd (Nom: Mr A L A Crabbia);7;WGR;2024/07/28 12:05;2024/07/28 12:05;7;227092;18.70;102;WORLD POOL GOLD CUP (Grade 3);Open;Turf;A;3200;3;15;12;11;10;C Zackey;Hollywoodbets Greyville;18;43;3;8;16.6666666666667;18.6046511627907;4;25;22.2222222222222;25.5813953488372;2;4;11.1111111111111;9.30232558139535;0;3;0;6.97674418604651;9;26;50;60.4651162790698;Dean Kannemeyer;0;0;0;0;0;0;Patricia Devine Investments (Pty) Ltd;Hollywoodbets Greyville;4;25;0;0;25;50;1;1;1;1;1;1;1;1;1;1;0;0.696;0.304
372762;ZEUS;14;60;14;G;14;Lil&#39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372765;DAVE THE KING;9;60;9;G;9;Touche;Jet Master;b;A   ;NA;NA;NA;NULL;Messrs L M Nestadt &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372766;COUSIN CASEY;1;60;1;C;1;Bretton Woods;Casey Tibbs (IRE);b;A   ;NA;NA;NA;NULL;Kalinga;8;WGR;2024/07/28 12:05;2024/07/28 12:05;7;252132;1.40;125;THE HKJC CHAMPIONS CUP (Grade 1);Horses at Weight-For-Age;Turf;A;1800;9;1;10;0;2;S Khumalo;Hollywoodbets Greyville;18;35;4;6;22.2222222222222;17.1428571428571;4;19;22.2222222222222;14.2857142857143;1;1;5.55555555555556;2.85714285714286;0;0;0;0;9;12;50;34.2857142857143;Sean Tarry;0;0;0;0;0;0;Riyo Stud;Hollywoodbets Greyville;2;0;100;0;0;100;2;2;2;2;0;2;2;2;2;0;0;0.77;0.23
372767;PURPLE PITCHER;3;58.5;3;C;3;Heliantha;Count Dubois (GB);b;A   ;NA;NA;NA;NULL;Mr S S Pooe;8;WGR;2024/07/28 12:05;2024/07/28 12:05;7;228280;2.40;120;THE HKJC CHAMPIONS CUP (Grade 1);Horses at Weight-For-Age;Turf;A;1800;9;1;10;0;10;C Habib;Hollywoodbets Greyville;24;46;1;3;4.16666666666667;6.52173913043478;1;27;4.16666666666667;8.69565217391304;2;3;8.33333333333333;6.52173913043478;5;7;20.8333333333333;15.2173913043478;9;17;37.5;36.9565217391304;Robyn Klaasen;0;0;0;0;0;0;Bush Hill Stud;Hollywoodbets Greyville;15;6.66666666666667;13.3333333333333;6.66666666666667;6.66666666666667;33.3333333333333;0;0;0;0;0;1;0;0;0;0;0;0.85;0.15
372768;SEE IT AGAIN;10;60;10;C;10;Supreme Vision;Visionaire (USA);ch;AB  ;NA;B;NA;NULL;Mr N Jonsson;8;WGR;2024/07/28 12:05;2024/07/28 12:05;7;253468;2.40;131;THE HKJC CHAMPIONS CUP (Grade 1);Horses at Weight-For-Age;Turf;A;1800;9;1;10;0;3;P Strydom;Hollywoodbets Greyville;5;5;0;0;0;0;2;5;40;40;1;1;20;20;0;0;0;0;3;3;60;60;Michael Roberts;0;0;0;0;0;0;Drakenstein Stud (Nom: Mrs G A Rupert);Hollywoodbets Greyville;34;17.6470588235294;5.88235294117647;11.7647058823529;11.7647058823529;47.0588235294118;1;1;1;0;0;1;1;1;0;0;0;0.754;0.246
372769;FLAG MAN;6;58.5;6;G;6;Irresistable Chris (BRZ);Mark Of Esteem (IRE);ch;A   ;NA;NA;NA;NULL;Messrs L M Nestadt, Reon Barnard, D D MacLean &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372770;ROYAL VICTORY;8;60;8;G;8;Kailani;Kahal (GB);b;A   ;NA;NA;NA;NULL;Messrs P J Victor, B J Wiese, Mesdames Natasha Sturdy, B A Victor &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372771;HLUHLUWE;7;58.5;7;G;7;Lebombo Breeze (USA);Giant&#39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372772;BARBARESCO;5;58.5;5;G;5;Negroamaro;Fort Wood (USA);gr;A  e;NA;NA;NA;NULL;Messrs R M Sewgoolam, J F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372773;DOUBLE SUPERLATIVE;2;60;2;H;2;Come Fly With Me;Jet Master;b;A   ;NA;NA;NA;NULL;Mr N Jonsson;8;WGR;2024/07/28 12:05;2024/07/28 12:05;7;223638;10.60;124;THE HKJC CHAMPIONS CUP (Grade 1);Horses at Weight-For-Age;Turf;A;1800;9;1;10;0;10;K de Melo;Hollywoodbets Greyville;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Justin Snaith;0;0;0;0;0;0;Patricia Devine Investments (Pty) Ltd;Hollywoodbets Greyville;4;25;0;0;25;50;0;0;0;0;0;1;1;0;0;0;0;0.92;0.08
372774;WINCHESTER MANSION;4;60;4;G;4;Sea Point;Spectrum (IRE);b;AC  ;NA;NA;NA;NULL;Drakenstein Stud (Nom: Mrs G A Rupert);8;WGR;2024/07/28 12:05;2024/07/28 12:05;7;223701;0.00;124;THE HKJC CHAMPIONS CUP (Grade 1);Horses at Weight-For-Age;Turf;A;1800;9;1;10;0;10;K Matsunyane;Hollywoodbets Greyville;14;25;0;0;0;0;1;14;7.14285714285714;4;0;0;0;0;0;4;0;16;1;5;7.14285714285714;20;Brett Crawford;0;0;0;0;0;0;Drakenstein Stud (Nom: Mrs G A Rupert);Hollywoodbets Greyville;34;17.6470588235294;5.88235294117647;11.7647058823529;11.7647058823529;47.0588235294118;0;0;0;0;0;0;0;0;0;0;0;0.9;0.1
372775;RED PALACE;9;57;9;F;9;In Limine;Jay Peg;b;A   ;NA;NA;NA;NULL;Mr &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372776;SAARTJIE;15;58.5;15;F;15;Shaama (AUS);Redoute&#39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372777;RASCOVA;13;58.5;13;F;13;Netsuke;Western Winter (USA);b;A t ;NA;NA;t;NULL;Itssa It &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372778;NONE OTHER;5;60;5;F;5;One Of A Kind;Dynasty;ch;A   ;NA;NA;NA;NULL;Wilgerbosdrift (Pty) Ltd (Nom: Mrs M Slack);9;WGR;2024/07/28 12:05;2024/07/28 12:05;7;253718;5.30;108;RIDING HIGH TOGETHER GOLD BRACELET (Grade 2);Fillies and Mares at Weight-For-Age + Penalties;Turf;A;2000;9;15;13;5;4;M van Rensburg;Hollywoodbets Greyville;5;8;1;1;20;12.5;0;6;0;12.5;0;0;0;0;0;0;0;0;1;2;20;25;Lucky Houdalakis;0;0;0;0;0;0;Wilgerbosdrift &amp;;;;;;;;;;;;;;;;;;;;
372779;BEATING WINGS;6;58.5;6;F;6;Cool River;Western Winter (USA);b;A   ;NA;NA;NA;NULL;Messrs D Chinsammy, S Govender, L Grammer, Reashan S D Maharaj, Andre&#39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372780;GILDED BUTTERFLY;4;58.5;4;M;4;Gallica Rose;Silvano (GER);b;A   ;NA;NA;NA;NULL;Messrs J F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372781;HAPPY CHANCE;10;58.5;10;F;10;Three Blue Cranes;Captain Al;b;A   ;NA;NA;NA;NULL;Hollywood Syndicate (Nom: Mr A Delpech);9;WGR;2024/07/28 12:05;2024/07/28 12:05;7;252630;5.90;118;RIDING HIGH TOGETHER GOLD BRACELET (Grade 2);Fillies and Mares at Weight-For-Age + Penalties;Turf;A;2000;9;15;13;5;10;K Matsunyane;Hollywoodbets Greyville;14;25;0;0;0;0;1;14;7.14285714285714;4;0;0;0;0;0;4;0;16;1;5;7.14285714285714;20;Brett Crawford;0;0;0;0;0;0;Ridgemont Highlands;Hollywoodbets Greyville;17;5.88235294117647;11.7647058823529;11.7647058823529;11.7647058823529;41.1764705882353;1;0;0;0;0;1;0;0;0;0;0;0.914;0.086
372782;BELLEVARDE;11;58.5;11;M;11;High Season;Judpot (USA);b;A t ;NA;NA;t;NULL;Messrs D Chinsammy &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372783;FUTURE GIRL;1;58.5;1;F;1;Monte Carlo Girl;Trippi (USA);b;A  e;NA;NA;NA;NULL;Drakenstein Stud (Nom: Mrs G A Rupert);9;WGR;2024/07/28 12:05;2024/07/28 12:05;7;253455;6.85;97;RIDING HIGH TOGETHER GOLD BRACELET (Grade 2);Fillies and Mares at Weight-For-Age + Penalties;Turf;A;2000;9;15;13;5;10;L Mxothwa;Hollywoodbets Greyville;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Brett Crawford;0;0;0;0;0;0;Drakenstein Stud (Nom: Mrs G A Rupert);Hollywoodbets Greyville;34;17.6470588235294;5.88235294117647;11.7647058823529;11.7647058823529;47.0588235294118;0;0;0;0;0;3;1;1;1;0;0;0.932;0.068
372784;SPECIAL CHARM;2;58.5;2;M;2;Inuit Woman;Western Winter (USA);b;AB  ;NA;B;NA;NULL;Messrs T R Janssen &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372785;IVY LEAGUE;7;57;7;F;7;Honour Roll (AUS);High Chaparral (IRE);b;A   ;NA;NA;NA;NULL;Messrs L M Michael, G C Kalil &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372786;HOLD MY HAND;14;58.5;14;F;14;Fly To The Moon (IRE);Holy Roman Emperor (IRE);b;A   ;NA;NA;NA;NULL;Drakenstein Stud (Nom: Mrs G A Rupert);9;WGR;2024/07/28 12:05;2024/07/28 12:05;7;253447;7.90;114;RIDING HIGH TOGETHER GOLD BRACELET (Grade 2);Fillies and Mares at Weight-For-Age + Penalties;Turf;A;2000;9;15;13;5;10;R Fourie;Hollywoodbets Greyville;26;58;8;18;30.7692307692308;31.0344827586207;3;31;11.5384615384615;13.7931034482759;3;7;11.5384615384615;12.0689655172414;2;5;7.69230769230769;8.62068965517241;16;38;61.5384615384615;65.5172413793103;Glen Kotzen;0;0;0;0;0;0;Drakenstein Stud (Nom: Mrs G A Rupert);Hollywoodbets Greyville;34;17.6470588235294;5.88235294117647;11.7647058823529;11.7647058823529;47.0588235294118;0;0;0;0;0;0;0;0;0;0;0;0.694;0.306
372787;PERFECT WITNESS;8;58.5;8;M;8;Fakazi;Albarahin (USA);ch;A   ;NA;NA;NA;NULL;NA;9;WGR;2024/07/28 12:05;2024/07/28 12:05;7;224415;9.60;105;RIDING HIGH TOGETHER GOLD BRACELET (Grade 2);Fillies and Mares at Weight-For-Age + Penalties;Turf;A;2000;9;15;13;5;10;P Strydom;Hollywoodbets Greyville;5;5;0;0;0;0;2;5;40;40;1;1;20;20;0;0;0;0;3;3;60;60;Candice Dawson;0;0;0;0;0;0;Mr G J Armitage;Hollywoodbets Greyville;18;5.55555555555556;5.55555555555556;11.1111111111111;11.1111111111111;33.3333333333333;0;0;0;0;0;2;1;0;0;0;0;NA;NA
372788;LADY OF POWER;3;58.5;3;F;3;Duchess Delight;Fort Wood (USA);b;AB  ;NA;B;NA;NULL;Mr Yagan Nair;9;WGR;2024/07/28 12:05;2024/07/28 12:05;7;253637;16.90;101;RIDING HIGH TOGETHER GOLD BRACELET (Grade 2);Fillies and Mares at Weight-For-Age + Penalties;Turf;A;2000;9;15;13;5;10;S Moodley;Hollywoodbets Greyville;21;48;1;3;4.76190476190476;6.25;1;24;4.76190476190476;8.33333333333333;2;4;9.52380952380952;8.33333333333333;4;8;19.047619047619;16.6666666666667;8;19;38.0952380952381;39.5833333333333;M G Azzie/A A Azzie;0;0;0;0;0;0;Mr G J Armitage;Hollywoodbets Greyville;18;5.55555555555556;5.55555555555556;11.1111111111111;11.1111111111111;33.3333333333333;0;0;0;0;0;2;0;0;0;0;0;0.906;0.094
